16,7,113M,,,0.75
16,8,113M,,,0.75
16,9,113M,,,0.76
17,1,113M,,,0.82
17,2,113M,,,0.81
17,3,113M,,,0.70
17,4,113M,,,0.72
17,5,113M,,,0.76
17,6,113M,,,0.72
17,7,113M,,,0.73
17,8,113M,,,0.72
17,9,113M,,,0.72
18,1,114M,,,0.81
18,2,114M,,,0.80
18,3,114M,,,0.69
18,4,114M,,,0.70
18,5,114M,,,0.70
18,6,114M,,,0.70
18,7,114M,,,0.71
18,8,114M,,,0.70
18,9,114M,,,0.71
19,1,100M,,,0.80
19,2,100M,,,0.80
19,3,100M,,,0.67
19,4,100M,,,0.68
19,5,100M,,,0.71
19,6,100M,,,0.69
19,7,100M,,,0.69
19,8,100M,,,0.69
19,9,100M,,,0.70
20,1,113M,,,0.83
20,2,113M,,,0.81
20,3,113M,,,0.73
20,4,113M,,,0.72
20,5,113M,,,0.72
20,6,113M,,,0.73
20,7,113M,,,0.72
20,8,113M,,,0.72
20,9,113M,,,0.72
21,1,107M,,,0.81
21,2,107M,,,0.78
21,3,107M,,,0.69
21,4,107M,,,0.70
21,5,107M,,,0.71
21,6,107M,,,0.67
21,7,107M,,,0.66
21,8,107M,,,0.67
21,9,107M,,,0.68
22,1,113M,,,0.84
22,2,113M,,,0.82
22,3,113M,,,0.72
22,4,113M,,,0.74
22,5,113M,,,0.75
22,6,113M,,,0.72
22,7,113M,,,0.72
22,8,113M,,,0.74
22,9,113M,,,0.73
23,1,113M,,,0.87
23,2,113M,,,0.80
23,3,113M,,,0.67
23,4,113M,,,0.70
23,5,113M,,,0.70
23,6,113M,,,0.71
23,7,113M,,,0.70
23,8,113M,,,0.70
23,9,113M,,,0.70
24,1,104M,,,0.82
24,2,104M,,,0.84
24,3,104M,,,0.70
24,4,104M,,,0.73
24,5,104M,,,0.81
24,6,104M,,,0.77
24,7,104M,,,0.80
24,8,104M,,,0.89
24,9,104M,,,0.89
25,1,100M,,,0.82
25,2,100M,,,0.81
25,3,100M,,,0.69
25,4,100M,,,0.70
25,5,100M,,,0.69
25,6,100M,,,0.69
25,7,100M,,,0.69
25,8,100M,,,0.70
25,9,100M,,,0.70
13,1,100M,,,0.75
13,2,100M,,,0.76
13,3,100M,,,0.77
13,4,100M,,,0.82
13,5,100M,,,0.84
13,6,100M,,,0.81
13,7,100M,,,0.82
13,8,100M,,,0.81
13,9,100M,,,0.81
14,1,113M,,,0.89
14,2,113M,,,0.90
14,3,113M,,,0.89
14,4,113M,,,0.82
14,5,113M,,,0.81
14,6,113M,,,0.82
14,7,113M,,,0.82
14,8,113M,,,0.80
